dia_semana,hora,LINEA,ID,TOTAL
martes,19,LINEA_D,8,2922
martes,19,LINEA_D,9,1932
martes,19,LINEA_D,10,2438
martes,19,LINEA_D,11,2712
martes,19,LINEA_D,12,3242
martes,19,LINEA_D,54,3495
martes,19,LINEA_D,55,2119
martes,19,LINEA_D,56,3311
martes,19,LINEA_D,62,1907
martes,19,LINEA_D,63,2233
martes,19,LINEA_D,64,2136
martes,19,LINEA_D,65,3412
martes,19,LINEA_D,69,7839
martes,19,LINEA_D,71,4484
martes,19,LINEA_E,44,3419
martes,19,LINEA_E,45,680
martes,19,LINEA_E,46,1024
martes,19,LINEA_E,47,467
martes,19,LINEA_E,48,386
martes,19,LINEA_E,49,381
martes,19,LINEA_E,50,461
martes,19,LINEA_E,51,430
martes,19,LINEA_E,52,495
martes,19,LINEA_E,53,785
martes,19,LINEA_E,59,229
martes,19,LINEA_E,60,645
martes,19,LINEA_E,61,681
martes,19,LINEA_E,67,590
martes,19,LINEA_E,68,235
martes,19,LINEA_H,1,986
martes,19,LINEA_H,2,650
martes,19,LINEA_H,3,866
martes,19,LINEA_H,4,1216
martes,19,LINEA_H,5,2098
martes,19,LINEA_H,77,1631
martes,19,LINEA_H,78,1412
martes,19,LINEA_H,79,812
martes,19,LINEA_H,84,1617
martes,19,LINEA_H,85,3538
martes,19,LINEA_H,86,2887
martes,20,LINEA_A,31,2635
martes,20,LINEA_A,32,955
martes,20,LINEA_A,33,1140
martes,20,LINEA_A,34,1339
martes,20,LINEA_A,35,2877
martes,20,LINEA_A,36,433
martes,20,LINEA_A,37,926
martes,20,LINEA_A,38,1255
martes,20,LINEA_A,39,1042
martes,20,LINEA_A,40,1245
martes,20,LINEA_A,41,1404
martes,20,LINEA_A,42,2069
martes,20,LINEA_A,43,1196
martes,20,LINEA_A,70,2731
martes,20,LINEA_A,75,1255
martes,20,LINEA_A,76,593
martes,20,LINEA_A,82,872
martes,20,LINEA_A,83,1293
martes,20,LINEA_B,20,3914
martes,20,LINEA_B,21,4265
martes,20,LINEA_B,22,2361
martes,20,LINEA_B,23,3247
martes,20,LINEA_B,24,1703
martes,20,LINEA_B,25,1230
martes,20,LINEA_B,26,3661
martes,20,LINEA_B,27,2484
martes,20,LINEA_B,28,1990
martes,20,LINEA_B,29,2812
martes,20,LINEA_B,30,1352
martes,20,LINEA_B,66,2548
martes,20,LINEA_B,72,3947
martes,20,LINEA_B,73,605
martes,20,LINEA_B,74,957
martes,20,LINEA_B,80,690
martes,20,LINEA_B,81,2065
martes,20,LINEA_C,13,5469
martes,20,LINEA_C,14,1683
martes,20,LINEA_C,15,911
martes,20,LINEA_C,16,699
martes,20,LINEA_C,17,919
martes,20,LINEA_C,18,879
martes,20,LINEA_C,19,4762
martes,20,LINEA_C,57,1576
martes,20,LINEA_C,58,655
martes,20,LINEA_D,6,934
martes,20,LINEA_D,7,3085
martes,20,LINEA_D,8,1745
martes,20,LINEA_D,9,1721
martes,20,LINEA_D,10,1994
martes,20,LINEA_D,11,2104
martes,20,LINEA_D,12,2606
martes,20,LINEA_D,54,3197
martes,20,LINEA_D,55,1846
martes,20,LINEA_D,56,2646
martes,20,LINEA_D,62,1292
martes,20,LINEA_D,63,1818
martes,20,LINEA_D,64,1707
martes,20,LINEA_D,65,3180
martes,20,LINEA_D,69,4546
martes,20,LINEA_D,71,3192
martes,20,LINEA_E,44,2115
martes,20,LINEA_E,45,416
martes,20,LINEA_E,46,1263
martes,20,LINEA_E,47,427
martes,20,LINEA_E,48,408
martes,20,LINEA_E,49,280
martes,20,LINEA_E,50,408
martes,20,LINEA_E,51,356
martes,20,LINEA_E,52,438
martes,20,LINEA_E,53,667
martes,20,LINEA_E,59,194
martes,20,LINEA_E,60,548
martes,20,LINEA_E,61,595
martes,20,LINEA_E,67,567
martes,20,LINEA_E,68,193
martes,20,LINEA_H,1,760
martes,20,LINEA_H,2,517
martes,20,LINEA_H,3,704
martes,20,LINEA_H,4,1059
martes,20,LINEA_H,5,1351
martes,20,LINEA_H,77,992
martes,20,LINEA_H,78,998
martes,20,LINEA_H,79,642
martes,20,LINEA_H,84,1261
martes,20,LINEA_H,85,3558
martes,20,LINEA_H,86,2387
martes,21,LINEA_A,31,1420
martes,21,LINEA_A,32,774
martes,21,LINEA_A,33,698
martes,21,LINEA_A,34,739
martes,21,LINEA_A,35,1887
martes,21,LINEA_A,36,207
martes,21,LINEA_A,37,424
martes,21,LINEA_A,38,765
martes,21,LINEA_A,39,783
martes,21,LINEA_A,40,842
martes,21,LINEA_A,41,850
martes,21,LINEA_A,42,1201
martes,21,LINEA_A,43,712
martes,21,LINEA_A,70,1289
martes,21,LINEA_A,75,688
martes,21,LINEA_A,76,333
martes,21,LINEA_A,82,509
martes,21,LINEA_A,83,749
martes,21,LINEA_B,20,1690
martes,21,LINEA_B,21,2926
martes,21,LINEA_B,22,1113
martes,21,LINEA_B,23,2181
martes,21,LINEA_B,24,961
martes,21,LINEA_B,25,575
martes,21,LINEA_B,26,2888
martes,21,LINEA_B,27,1690
martes,21,LINEA_B,28,1044
martes,21,LINEA_B,29,1482
martes,21,LINEA_B,30,835
martes,21,LINEA_B,66,1606
martes,21,LINEA_B,72,2303
martes,21,LINEA_B,73,424
martes,21,LINEA_B,74,661
martes,21,LINEA_B,80,464
martes,21,LINEA_B,81,1294
martes,21,LINEA_C,13,3252
martes,21,LINEA_C,14,1243
martes,21,LINEA_C,15,599
martes,21,LINEA_C,16,470
martes,21,LINEA_C,17,460
martes,21,LINEA_C,18,565
martes,21,LINEA_C,19,2854
martes,21,LINEA_C,57,1080
martes,21,LINEA_C,58,515
martes,21,LINEA_D,6,506
martes,21,LINEA_D,7,1884
martes,21,LINEA_D,8,800
martes,21,LINEA_D,9,895
martes,21,LINEA_D,10,1100
martes,21,LINEA_D,11,1252
martes,21,LINEA_D,12,1932
martes,21,LINEA_D,54,1971
martes,21,LINEA_D,55,921
martes,21,LINEA_D,56,1431
martes,21,LINEA_D,62,734
martes,21,LINEA_D,63,1086
martes,21,LINEA_D,64,915
martes,21,LINEA_D,65,1588
martes,21,LINEA_D,69,2073
martes,21,LINEA_D,71,1771
martes,21,LINEA_E,44,877
martes,21,LINEA_E,45,231
martes,21,LINEA_E,46,1486
martes,21,LINEA_E,47,271
martes,21,LINEA_E,48,228
martes,21,LINEA_E,49,202
martes,21,LINEA_E,50,251
martes,21,LINEA_E,51,205
martes,21,LINEA_E,52,303
martes,21,LINEA_E,53,338
martes,21,LINEA_E,59,70
martes,21,LINEA_E,60,314
martes,21,LINEA_E,61,441
martes,21,LINEA_E,67,292
martes,21,LINEA_E,68,118
martes,21,LINEA_H,1,347
martes,21,LINEA_H,2,297
martes,21,LINEA_H,3,458
martes,21,LINEA_H,4,572
martes,21,LINEA_H,5,935
martes,21,LINEA_H,77,523
martes,21,LINEA_H,78,442
martes,21,LINEA_H,79,330
martes,21,LINEA_H,84,830
martes,21,LINEA_H,85,1997
martes,21,LINEA_H,86,1215
martes,22,LINEA_A,31,420
martes,22,LINEA_A,32,217
martes,22,LINEA_A,33,325
martes,22,LINEA_A,34,294
martes,22,LINEA_A,35,687
martes,22,LINEA_A,36,71
martes,22,LINEA_A,37,213
martes,22,LINEA_A,38,281
martes,22,LINEA_A,39,294
martes,22,LINEA_A,40,320
martes,22,LINEA_A,41,332
martes,22,LINEA_A,42,431
martes,22,LINEA_A,43,287
martes,22,LINEA_A,70,483
martes,22,LINEA_A,75,258
martes,22,LINEA_A,76,110
martes,22,LINEA_A,82,205
martes,22,LINEA_A,83,249
martes,22,LINEA_B,20,555
martes,22,LINEA_B,21,1294
martes,22,LINEA_B,22,597
martes,22,LINEA_B,23,1106
martes,22,LINEA_B,24,461
martes,22,LINEA_B,25,253
martes,22,LINEA_B,26,1908
martes,22,LINEA_B,27,698
martes,22,LINEA_B,28,469
martes,22,LINEA_B,29,708
martes,22,LINEA_B,30,398
martes,22,LINEA_B,66,528
martes,22,LINEA_B,72,887
martes,22,LINEA_B,73,273
martes,22,LINEA_B,74,256
martes,22,LINEA_B,80,185
martes,22,LINEA_B,81,463
martes,22,LINEA_C,13,1248
martes,22,LINEA_C,14,327
martes,22,LINEA_C,15,188
martes,22,LINEA_C,16,196
martes,22,LINEA_C,17,201
martes,22,LINEA_C,18,307
martes,22,LINEA_C,19,956
martes,22,LINEA_C,57,327
martes,22,LINEA_C,58,182
martes,22,LINEA_D,6,214
martes,22,LINEA_D,7,568
martes,22,LINEA_D,8,361
martes,22,LINEA_D,9,315
martes,22,LINEA_D,10,444
martes,22,LINEA_D,11,496
martes,22,LINEA_D,12,929
martes,22,LINEA_D,54,1084
martes,22,LINEA_D,55,398
martes,22,LINEA_D,56,528
martes,22,LINEA_D,62,300
martes,22,LINEA_D,63,412
martes,22,LINEA_D,64,393
martes,22,LINEA_D,65,557
martes,22,LINEA_D,69,618
martes,22,LINEA_D,71,595
martes,22,LINEA_E,44,302
martes,22,LINEA_E,45,103
martes,22,LINEA_E,46,1849
martes,22,LINEA_E,47,114
martes,22,LINEA_E,48,84
martes,22,LINEA_E,49,76
martes,22,LINEA_E,50,148
martes,22,LINEA_E,51,89
martes,22,LINEA_E,52,129
martes,22,LINEA_E,53,134
martes,22,LINEA_E,59,25
martes,22,LINEA_E,60,158
martes,22,LINEA_E,61,157
martes,22,LINEA_E,67,102
martes,22,LINEA_E,68,27
martes,22,LINEA_H,1,184
martes,22,LINEA_H,2,140
martes,22,LINEA_H,3,209
martes,22,LINEA_H,4,225
martes,22,LINEA_H,5,312
martes,22,LINEA_H,77,243
martes,22,LINEA_H,78,203
martes,22,LINEA_H,79,126
martes,22,LINEA_H,84,195
martes,22,LINEA_H,85,658
martes,22,LINEA_H,86,369
martes,23,LINEA_A,31,40
martes,23,LINEA_A,32,57
martes,23,LINEA_A,33,63
martes,23,LINEA_A,34,18
martes,23,LINEA_A,35,113
martes,23,LINEA_A,36,3
martes,23,LINEA_A,37,33
martes,23,LINEA_A,38,32
martes,23,LINEA_A,39,20
martes,23,LINEA_A,40,14
martes,23,LINEA_A,41,20
martes,23,LINEA_A,42,33
martes,23,LINEA_A,43,18
martes,23,LINEA_A,70,56
martes,23,LINEA_A,75,0
martes,23,LINEA_A,76,3
martes,23,LINEA_A,82,2
martes,23,LINEA_B,20,45
martes,23,LINEA_B,21,224
martes,23,LINEA_B,22,88
martes,23,LINEA_B,23,135
martes,23,LINEA_B,24,46
martes,23,LINEA_B,25,36
martes,23,LINEA_B,26,89
martes,23,LINEA_B,27,42
martes,23,LINEA_B,28,15
martes,23,LINEA_B,29,33
martes,23,LINEA_B,30,8
martes,23,LINEA_B,66,4
martes,23,LINEA_B,72,92
martes,23,LINEA_B,73,8
martes,23,LINEA_B,80,2
martes,23,LINEA_C,13,59
martes,23,LINEA_C,14,24
martes,23,LINEA_C,15,8
martes,23,LINEA_C,16,12
martes,23,LINEA_C,17,22
martes,23,LINEA_C,18,19
martes,23,LINEA_C,19,37
martes,23,LINEA_C,57,18
martes,23,LINEA_C,58,27
martes,23,LINEA_D,6,40
martes,23,LINEA_D,7,15
martes,23,LINEA_D,8,28
martes,23,LINEA_D,9,56
martes,23,LINEA_D,10,44
martes,23,LINEA_D,11,20
martes,23,LINEA_D,12,28
martes,23,LINEA_D,54,58
martes,23,LINEA_D,55,39
martes,23,LINEA_D,56,78
martes,23,LINEA_D,62,23
martes,23,LINEA_D,63,6
martes,23,LINEA_D,64,28
martes,23,LINEA_D,69,56
martes,23,LINEA_D,71,0
martes,23,LINEA_E,44,49
martes,23,LINEA_E,45,6
martes,23,LINEA_E,46,15
martes,23,LINEA_E,47,14
martes,23,LINEA_E,48,5
martes,23,LINEA_E,49,18
martes,23,LINEA_E,50,11
martes,23,LINEA_E,51,5
martes,23,LINEA_E,52,8
martes,23,LINEA_E,53,16
martes,23,LINEA_E,59,3
martes,23,LINEA_E,60,15
martes,23,LINEA_E,61,20
martes,23,LINEA_E,67,1
martes,23,LINEA_H,1,28
martes,23,LINEA_H,2,17
martes,23,LINEA_H,3,32
martes,23,LINEA_H,4,31
martes,23,LINEA_H,5,53
martes,23,LINEA_H,77,52
martes,23,LINEA_H,78,44
martes,23,LINEA_H,79,22
martes,23,LINEA_H,84,20
martes,23,LINEA_H,85,86
martes,23,LINEA_H,86,36
miercoles,5,LINEA_A,31,40
miercoles,5,LINEA_A,32,30
miercoles,5,LINEA_A,33,72
miercoles,5,LINEA_A,34,46
miercoles,5,LINEA_A,35,101
miercoles,5,LINEA_A,36,34
miercoles,5,LINEA_A,37,48
miercoles,5,LINEA_A,38,349
miercoles,5,LINEA_A,39,113
miercoles,5,LINEA_A,40,106
miercoles,5,LINEA_A,41,99
miercoles,5,LINEA_A,42,148
miercoles,5,LINEA_A,43,239
miercoles,5,LINEA_A,70,238
miercoles,5,LINEA_A,75,122
miercoles,5,LINEA_A,76,45
miercoles,5,LINEA_A,82,207
miercoles,5,LINEA_A,83,610
miercoles,5,LINEA_B,20,32
miercoles,5,LINEA_B,21,207
miercoles,5,LINEA_B,22,48
miercoles,5,LINEA_B,23,135
miercoles,5,LINEA_B,24,67
miercoles,5,LINEA_B,25,102
miercoles,5,LINEA_B,26,103
miercoles,5,LINEA_B,27,119
miercoles,5,LINEA_B,28,142
miercoles,5,LINEA_B,29,180
miercoles,5,LINEA_B,30,127
miercoles,5,LINEA_B,66,1025
miercoles,5,LINEA_B,72,451
miercoles,5,LINEA_B,73,91
miercoles,5,LINEA_B,74,135
miercoles,5,LINEA_B,80,67
miercoles,5,LINEA_B,81,597
miercoles,5,LINEA_C,13,926
miercoles,5,LINEA_C,14,67
miercoles,5,LINEA_C,15,18
miercoles,5,LINEA_C,16,30
miercoles,5,LINEA_C,17,67
miercoles,5,LINEA_C,18,90
miercoles,5,LINEA_C,19,5066
miercoles,5,LINEA_C,57,50
miercoles,5,LINEA_C,58,104
miercoles,5,LINEA_D,6,43
miercoles,5,LINEA_D,7,74
miercoles,5,LINEA_D,8,37
miercoles,5,LINEA_D,9,87
miercoles,5,LINEA_D,10,103
miercoles,5,LINEA_D,11,92
miercoles,5,LINEA_D,12,250
miercoles,5,LINEA_D,54,89
miercoles,5,LINEA_D,55,50
miercoles,5,LINEA_D,56,40
miercoles,5,LINEA_D,62,133
miercoles,5,LINEA_D,63,104
miercoles,5,LINEA_D,64,151
miercoles,5,LINEA_D,65,124
miercoles,5,LINEA_D,69,83
miercoles,5,LINEA_D,71,357
miercoles,5,LINEA_E,44,60
miercoles,5,LINEA_E,45,26
miercoles,5,LINEA_E,46,86
miercoles,5,LINEA_E,47,49
miercoles,5,LINEA_E,48,55
miercoles,5,LINEA_E,49,56
miercoles,5,LINEA_E,50,56
miercoles,5,LINEA_E,51,52
miercoles,5,LINEA_E,52,36
miercoles,5,LINEA_E,53,57
miercoles,5,LINEA_E,59,26
miercoles,5,LINEA_E,60,81
miercoles,5,LINEA_E,61,54
miercoles,5,LINEA_E,67,340
miercoles,5,LINEA_E,68,53
miercoles,5,LINEA_H,1,93
miercoles,5,LINEA_H,2,73
miercoles,5,LINEA_H,3,65
miercoles,5,LINEA_H,4,142
miercoles,5,LINEA_H,5,232
miercoles,5,LINEA_H,77,35
miercoles,5,LINEA_H,78,284
miercoles,5,LINEA_H,79,331
miercoles,5,LINEA_H,84,39
miercoles,5,LINEA_H,85,57
miercoles,5,LINEA_H,86,58
miercoles,6,LINEA_A,31,148
miercoles,6,LINEA_A,32,193
miercoles,6,LINEA_A,33,407
miercoles,6,LINEA_A,34,355
miercoles,6,LINEA_A,35,548
miercoles,6,LINEA_A,36,187
miercoles,6,LINEA_A,37,196
miercoles,6,LINEA_A,38,1862
miercoles,6,LINEA_A,39,655
miercoles,6,LINEA_A,40,637
miercoles,6,LINEA_A,41,733
miercoles,6,LINEA_A,42,1241
miercoles,6,LINEA_A,43,1510
miercoles,6,LINEA_A,70,1068
miercoles,6,LINEA_A,75,872
miercoles,6,LINEA_A,76,572
miercoles,6,LINEA_A,82,1451
miercoles,6,LINEA_A,83,4507
miercoles,6,LINEA_B,20,221
miercoles,6,LINEA_B,21,1070
miercoles,6,LINEA_B,22,395
miercoles,6,LINEA_B,23,675
miercoles,6,LINEA_B,24,403
miercoles,6,LINEA_B,25,748
miercoles,6,LINEA_B,26,563
miercoles,6,LINEA_B,27,1114
miercoles,6,LINEA_B,28,1092
miercoles,6,LINEA_B,29,1339
miercoles,6,LINEA_B,30,1053
miercoles,6,LINEA_B,66,5994
miercoles,6,LINEA_B,72,2194
miercoles,6,LINEA_B,73,488
miercoles,6,LINEA_B,74,1169
miercoles,6,LINEA_B,80,796
miercoles,6,LINEA_B,81,4467
miercoles,6,LINEA_C,13,4897
miercoles,6,LINEA_C,14,292
miercoles,6,LINEA_C,15,109
miercoles,6,LINEA_C,16,345
miercoles,6,LINEA_C,17,323
miercoles,6,LINEA_C,18,629
miercoles,6,LINEA_C,19,29141
miercoles,6,LINEA_C,57,291
miercoles,6,LINEA_C,58,593
miercoles,6,LINEA_D,6,425
miercoles,6,LINEA_D,7,471
miercoles,6,LINEA_D,8,225
miercoles,6,LINEA_D,9,697
miercoles,6,LINEA_D,10,695
miercoles,6,LINEA_D,11,620
miercoles,6,LINEA_D,12,1665
miercoles,6,LINEA_D,54,807
miercoles,6,LINEA_D,55,375
miercoles,6,LINEA_D,56,266
miercoles,6,LINEA_D,62,900
miercoles,6,LINEA_D,63,840
miercoles,6,LINEA_D,64,966
miercoles,6,LINEA_D,65,1117
miercoles,6,LINEA_D,69,795
miercoles,6,LINEA_D,71,3816
miercoles,6,LINEA_E,44,304
miercoles,6,LINEA_E,45,96
miercoles,6,LINEA_E,46,411
miercoles,6,LINEA_E,47,239
miercoles,6,LINEA_E,48,243
miercoles,6,LINEA_E,49,269
miercoles,6,LINEA_E,50,302
miercoles,6,LINEA_E,51,363
miercoles,6,LINEA_E,52,422
miercoles,6,LINEA_E,53,553
miercoles,6,LINEA_E,59,247
miercoles,6,LINEA_E,60,474
miercoles,6,LINEA_E,61,397
miercoles,6,LINEA_E,67,2314
miercoles,6,LINEA_E,68,413
miercoles,6,LINEA_H,1,557
miercoles,6,LINEA_H,2,524
miercoles,6,LINEA_H,3,487
miercoles,6,LINEA_H,4,716
miercoles,6,LINEA_H,5,1556
miercoles,6,LINEA_H,77,217
miercoles,6,LINEA_H,78,1482
miercoles,6,LINEA_H,79,2778
miercoles,6,LINEA_H,84,323
miercoles,6,LINEA_H,85,487
miercoles,6,LINEA_H,86,322
miercoles,7,LINEA_A,31,383
miercoles,7,LINEA_A,32,347
miercoles,7,LINEA_A,33,891
miercoles,7,LINEA_A,34,886
miercoles,7,LINEA_A,35,1380
miercoles,7,LINEA_A,36,427
miercoles,7,LINEA_A,37,443
miercoles,7,LINEA_A,38,3386
miercoles,7,LINEA_A,39,1548
miercoles,7,LINEA_A,40,1965
miercoles,7,LINEA_A,41,2428
miercoles,7,LINEA_A,42,3872
miercoles,7,LINEA_A,43,4625
miercoles,7,LINEA_A,70,2167
miercoles,7,LINEA_A,75,4220
miercoles,7,LINEA_A,76,2254
miercoles,7,LINEA_A,82,4859
miercoles,7,LINEA_A,83,13443
miercoles,7,LINEA_B,20,419
miercoles,7,LINEA_B,21,2570
miercoles,7,LINEA_B,22,930
miercoles,7,LINEA_B,23,1523
miercoles,7,LINEA_B,24,1023
miercoles,7,LINEA_B,25,1696
miercoles,7,LINEA_B,26,1775
miercoles,7,LINEA_B,27,3686
miercoles,7,LINEA_B,28,4161
miercoles,7,LINEA_B,29,5307
miercoles,7,LINEA_B,30,2964
miercoles,7,LINEA_B,66,14140
miercoles,7,LINEA_B,72,4166
miercoles,7,LINEA_B,73,1482
miercoles,7,LINEA_B,74,4178
miercoles,7,LINEA_B,80,2919
miercoles,7,LINEA_B,81,13717
miercoles,7,LINEA_C,13,9450
miercoles,7,LINEA_C,14,524
miercoles,7,LINEA_C,15,341
miercoles,7,LINEA_C,16,737
miercoles,7,LINEA_C,17,725
miercoles,7,LINEA_C,18,1412
miercoles,7,LINEA_C,19,45048
miercoles,7,LINEA_C,57,680
miercoles,7,LINEA_C,58,1241
miercoles,7,LINEA_D,6,1149
miercoles,7,LINEA_D,7,1413
miercoles,7,LINEA_D,8,812
miercoles,7,LINEA_D,9,2798
miercoles,7,LINEA_D,10,2958
miercoles,7,LINEA_D,11,2319
miercoles,7,LINEA_D,12,3759
miercoles,7,LINEA_D,54,3027
miercoles,7,LINEA_D,55,1786
miercoles,7,LINEA_D,56,1136
miercoles,7,LINEA_D,62,3368
miercoles,7,LINEA_D,63,3284
miercoles,7,LINEA_D,64,3228
miercoles,7,LINEA_D,65,3699
miercoles,7,LINEA_D,69,2057
miercoles,7,LINEA_D,71,12440
miercoles,7,LINEA_E,44,662
miercoles,7,LINEA_E,45,274
miercoles,7,LINEA_E,46,944
miercoles,7,LINEA_E,47,634
miercoles,7,LINEA_E,48,693
miercoles,7,LINEA_E,49,696
miercoles,7,LINEA_E,50,707
miercoles,7,LINEA_E,51,843
miercoles,7,LINEA_E,52,1526
miercoles,7,LINEA_E,53,2072
miercoles,7,LINEA_E,59,801
miercoles,7,LINEA_E,60,1631
miercoles,7,LINEA_E,61,1199
miercoles,7,LINEA_E,67,5199
miercoles,7,LINEA_E,68,1116
miercoles,7,LINEA_H,1,1372
miercoles,7,LINEA_H,2,1514
miercoles,7,LINEA_H,3,1500
miercoles,7,LINEA_H,4,1711
miercoles,7,LINEA_H,5,3294
miercoles,7,LINEA_H,77,646
miercoles,7,LINEA_H,78,3074
miercoles,7,LINEA_H,79,6283
miercoles,7,LINEA_H,84,940
miercoles,7,LINEA_H,85,1360
miercoles,7,LINEA_H,86,1149
miercoles,8,LINEA_A,31,555
miercoles,8,LINEA_A,32,545
miercoles,8,LINEA_A,33,1081
miercoles,8,LINEA_A,34,1464
miercoles,8,LINEA_A,35,2138
miercoles,8,LINEA_A,36,850
miercoles,8,LINEA_A,37,634
miercoles,8,LINEA_A,38,4528
miercoles,8,LINEA_A,39,2220
miercoles,8,LINEA_A,40,3021
miercoles,8,LINEA_A,41,3838
miercoles,8,LINEA_A,42,6255
miercoles,8,LINEA_A,43,7565
miercoles,8,LINEA_A,70,2472
miercoles,8,LINEA_A,75,6804
miercoles,8,LINEA_A,76,3765
miercoles,8,LINEA_A,82,8336
miercoles,8,LINEA_A,83,19629
miercoles,8,LINEA_B,20,852
miercoles,8,LINEA_B,21,2970
miercoles,8,LINEA_B,22,1712
miercoles,8,LINEA_B,23,2635
miercoles,8,LINEA_B,24,1866
miercoles,8,LINEA_B,25,2919
miercoles,8,LINEA_B,26,2612
miercoles,8,LINEA_B,27,5436
miercoles,8,LINEA_B,28,6050
miercoles,8,LINEA_B,29,8505
miercoles,8,LINEA_B,30,4348
miercoles,8,LINEA_B,66,21850
miercoles,8,LINEA_B,72,4257
miercoles,8,LINEA_B,73,2429
miercoles,8,LINEA_B,74,6483
miercoles,8,LINEA_B,80,4621
miercoles,8,LINEA_B,81,19039
miercoles,8,LINEA_C,13,15810
miercoles,8,LINEA_C,14,662
miercoles,8,LINEA_C,15,540
miercoles,8,LINEA_C,16,902
miercoles,8,LINEA_C,17,902
miercoles,8,LINEA_C,18,1861
miercoles,8,LINEA_C,19,53594
miercoles,8,LINEA_C,57,1015
miercoles,8,LINEA_C,58,2102
miercoles,8,LINEA_D,6,2311
miercoles,8,LINEA_D,7,2976
miercoles,8,LINEA_D,8,1783
miercoles,8,LINEA_D,9,4397
miercoles,8,LINEA_D,10,5500
miercoles,8,LINEA_D,11,4116
miercoles,8,LINEA_D,12,5948
miercoles,8,LINEA_D,54,5302
miercoles,8,LINEA_D,55,3489
miercoles,8,LINEA_D,56,2418
miercoles,8,LINEA_D,62,5186
miercoles,8,LINEA_D,63,5022
miercoles,8,LINEA_D,64,4901
miercoles,8,LINEA_D,65,6111
miercoles,8,LINEA_D,69,2782
miercoles,8,LINEA_D,71,18268
miercoles,8,LINEA_E,44,878
miercoles,8,LINEA_E,45,280
miercoles,8,LINEA_E,46,1270
miercoles,8,LINEA_E,47,828
miercoles,8,LINEA_E,48,822
miercoles,8,LINEA_E,49,1082
miercoles,8,LINEA_E,50,1249
miercoles,8,LINEA_E,51,1315
miercoles,8,LINEA_E,52,2578
miercoles,8,LINEA_E,53,3269
miercoles,8,LINEA_E,59,1256
miercoles,8,LINEA_E,60,2944
miercoles,8,LINEA_E,61,2017
miercoles,8,LINEA_E,67,5999
miercoles,8,LINEA_E,68,1521
miercoles,8,LINEA_H,1,2233
miercoles,8,LINEA_H,2,2225
miercoles,8,LINEA_H,3,2276
miercoles,8,LINEA_H,4,2949
miercoles,8,LINEA_H,5,4139
miercoles,8,LINEA_H,77,1018
miercoles,8,LINEA_H,78,4116
miercoles,8,LINEA_H,79,7189
miercoles,8,LINEA_H,84,1459
miercoles,8,LINEA_H,85,2534
miercoles,8,LINEA_H,86,1981
miercoles,9,LINEA_A,31,904
miercoles,9,LINEA_A,32,652
miercoles,9,LINEA_A,33,1195
miercoles,9,LINEA_A,34,1820
miercoles,9,LINEA_A,35,2534
miercoles,9,LINEA_A,36,1110
miercoles,9,LINEA_A,37,781
miercoles,9,LINEA_A,38,5007
miercoles,9,LINEA_A,39,2442
miercoles,9,LINEA_A,40,3189
miercoles,9,LINEA_A,41,4299
miercoles,9,LINEA_A,42,6165
miercoles,9,LINEA_A,43,6899
miercoles,9,LINEA_A,70,2392
miercoles,9,LINEA_A,75,5229
miercoles,9,LINEA_A,76,3213
miercoles,9,LINEA_A,82,5478
miercoles,9,LINEA_A,83,13204
miercoles,9,LINEA_B,20,1392
miercoles,9,LINEA_B,21,2789
miercoles,9,LINEA_B,22,2636
miercoles,9,LINEA_B,23,3088
miercoles,9,LINEA_B,24,2320
miercoles,9,LINEA_B,25,3174
miercoles,9,LINEA_B,26,2793
miercoles,9,LINEA_B,27,5803
miercoles,9,LINEA_B,28,5818
miercoles,9,LINEA_B,29,7808
miercoles,9,LINEA_B,30,3941
miercoles,9,LINEA_B,66,17060
miercoles,9,LINEA_B,72,3689
miercoles,9,LINEA_B,73,2006
miercoles,9,LINEA_B,74,4965
miercoles,9,LINEA_B,80,3112
miercoles,9,LINEA_B,81,12735
miercoles,9,LINEA_C,13,14884
miercoles,9,LINEA_C,14,762
miercoles,9,LINEA_C,15,671
miercoles,9,LINEA_C,16,1007
miercoles,9,LINEA_C,17,1119
miercoles,9,LINEA_C,18,1617
miercoles,9,LINEA_C,19,42291
miercoles,9,LINEA_C,57,1136
miercoles,9,LINEA_C,58,2262
miercoles,9,LINEA_D,6,2022
miercoles,9,LINEA_D,7,4135
miercoles,9,LINEA_D,8,2667
miercoles,9,LINEA_D,9,4208
miercoles,9,LINEA_D,10,5155
miercoles,9,LINEA_D,11,3803
miercoles,9,LINEA_D,12,6082
miercoles,9,LINEA_D,54,5464
miercoles,9,LINEA_D,55,3726
miercoles,9,LINEA_D,56,3443
miercoles,9,LINEA_D,62,4828
miercoles,9,LINEA_D,63,4624
miercoles,9,LINEA_D,64,4253
miercoles,9,LINEA_D,65,4972
miercoles,9,LINEA_D,69,3279
miercoles,9,LINEA_D,71,14351
miercoles,9,LINEA_E,44,1013
miercoles,9,LINEA_E,45,319
miercoles,9,LINEA_E,46,1304
miercoles,9,LINEA_E,47,821
miercoles,9,LINEA_E,48,900
miercoles,9,LINEA_E,49,1040
miercoles,9,LINEA_E,50,1030
miercoles,9,LINEA_E,51,1288
miercoles,9,LINEA_E,52,1925
miercoles,9,LINEA_E,53,2655
miercoles,9,LINEA_E,59,930
miercoles,9,LINEA_E,60,2493
miercoles,9,LINEA_E,61,1904
miercoles,9,LINEA_E,67,4148
miercoles,9,LINEA_E,68,1096
miercoles,9,LINEA_H,1,1877
